15, Generation,,
265, |Individual Number|,,
4, |Number of points|,,
0.586577788185918,0.061781036379808,1.71642389585618,0.40437779919815
0.342620382039038,0.100888184386279,1.10903567701922,0.40437779919815
0.50701331664977,0.150625060517773,1.6608903031445,0.40437779919815
0.342620382039038,0.100888184386279,1.10903567701922,0.40437779919815
0.50701331664977,0.150625060517773,1.6608903031445,0.40437779919815
0.342620382039038,0.100888184386279,1.10903567701922,0.40437779919815
0.630287237132034,0.165201482662626,1.80791392106586,0.40437779919815
0.270318754888016,0.253953249609966,1.1782766600215,0.40437779919815
,,,
111.338342043586, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
16, |Parent of Generation|,,
0.964190063676741, |Acc Euclidean Generation|,,
15, Generation,,
265, |Individual Number|,,
4, |Number of points|,,
0.586577788185918,0.061781036379808,1.71642389585618,0.40437779919815
0.342620382039038,0.100888184386279,1.10903567701922,0.40437779919815
222.676684087171, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
17, |Parent of Generation|,,
1.92838012735348, |Acc Euclidean Generation|,,
15, Generation,,
265, |Individual Number|,,
4, |Number of points|,,
0.586577788185918,0.061781036379808,1.71642389585618,0.40437779919815
0.342620382039038,0.100888184386279,1.10903567701922,0.40437779919815
334.015026130757, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
18, |Parent of Generation|,,
2.89257019103022, |Acc Euclidean Generation|,,
15, Generation,,
265, |Individual Number|,,
4, |Number of points|,,
0.50701331664977,0.150625060517773,1.6608903031445,0.40437779919815
0.342620382039038,0.100888184386279,1.10903567701922,0.40437779919815
445.353368174342, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
19, |Parent of Generation|,,
3.81365502984503, |Acc Euclidean Generation|,,
15, Generation,,
265, |Individual Number|,,
4, |Number of points|,,
0.50701331664977,0.150625060517773,1.6608903031445,0.40437779919815
0.342620382039038,0.100888184386279,1.10903567701922,0.40437779919815
556.691710217928, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
20, |Parent of Generation|,,
4.73473986865984, |Acc Euclidean Generation|,,
15, Generation,,
265, |Individual Number|,,
4, |Number of points|,,
0.630287237132034,0.165201482662626,1.80791392106586,0.40437779919815
0.270318754888016,0.253953249609966,1.1782766600215,0.40437779919815
